,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel
1233,1,2016_01_LA_SF,SF,LA,75.0,2016-09-12,3600.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
1234,3,2016_01_LA_SF,SF,LA,71.0,2016-09-12,3557.0,2.0,6.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
1235,4,2016_01_LA_SF,SF,LA,69.0,2016-09-12,3516.0,3.0,4.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1236,5,2016_01_LA_SF,SF,LA,61.0,2016-09-12,3480.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 4 LB, 4 DB"
1237,6,2016_01_LA_SF,SF,LA,52.0,2016-09-12,3445.0,2.0,1.0,run,0.0,1.0,,,right,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
1238,7,2016_01_LA_SF,SF,LA,46.0,2016-09-12,3400.0,1.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1239,8,2016_01_LA_SF,SF,LA,46.0,2016-09-12,3396.0,2.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
1240,9,2016_01_LA_SF,SF,LA,46.0,2016-09-12,3392.0,3.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
1249,10,2016_01_LA_SF,SF,LA,91.0,2016-09-12,3235.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1250,11,2016_01_LA_SF,SF,LA,90.0,2016-09-12,3194.0,2.0,9.0,run,0.0,1.0,,,right,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
1251,12,2016_01_LA_SF,SF,LA,89.0,2016-09-12,3150.0,3.0,8.0,pass,0.0,1.0,,,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1265,13,2016_01_LA_SF,SF,LA,79.0,2016-09-12,2899.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,-7.0,outdoors,grass,PISTOL,"0 RB, 1 TE, 4 WR",6.0,"3 DL, 3 LB, 5 DB"
1266,14,2016_01_LA_SF,SF,LA,76.0,2016-09-12,2856.0,2.0,7.0,run,0.0,0.0,,,middle,3.0,3.0,-7.0,outdoors,grass,I_FORM,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1267,15,2016_01_LA_SF,SF,LA,73.0,2016-09-12,2815.0,3.0,4.0,pass,0.0,1.0,short,right,,3.0,3.0,-7.0,outdoors,grass,SHOTGUN,"0 RB, 2 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
1277,16,2016_01_LA_SF,SF,LA,64.0,2016-09-12,2650.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,-7.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
1278,17,2016_01_LA_SF,SF,LA,42.0,2016-09-12,2614.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,-7.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1279,18,2016_01_LA_SF,SF,LA,40.0,2016-09-12,2577.0,2.0,8.0,run,0.0,0.0,,,right,3.0,3.0,-7.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1281,19,2016_01_LA_SF,SF,LA,35.0,2016-09-12,2538.0,3.0,3.0,run,0.0,0.0,,,right,2.0,3.0,-7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1282,20,2016_01_LA_SF,SF,LA,33.0,2016-09-12,2496.0,4.0,1.0,run,0.0,0.0,,,middle,2.0,3.0,-7.0,outdoors,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
1283,21,2016_01_LA_SF,SF,LA,45.0,2016-09-12,2467.0,1.0,10.0,pass,0.0,1.0,short,middle,,2.0,3.0,-7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1295,22,2016_01_LA_SF,SF,LA,75.0,2016-09-12,2296.0,1.0,10.0,run,0.0,0.0,,,right,2.0,3.0,-14.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
1296,23,2016_01_LA_SF,SF,LA,73.0,2016-09-12,2256.0,2.0,8.0,pass,0.0,0.0,short,right,,2.0,3.0,-14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
1297,24,2016_01_LA_SF,SF,LA,51.0,2016-09-12,2218.0,1.0,10.0,run,0.0,0.0,,,right,2.0,3.0,-14.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1298,25,2016_01_LA_SF,SF,LA,46.0,2016-09-12,2179.0,2.0,5.0,run,0.0,0.0,,,middle,2.0,3.0,-14.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
1299,26,2016_01_LA_SF,SF,LA,46.0,2016-09-12,2138.0,3.0,5.0,pass,0.0,1.0,short,left,,2.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
1307,27,2016_01_LA_SF,SF,LA,61.0,2016-09-12,1997.0,1.0,10.0,run,0.0,0.0,,,left,2.0,3.0,-14.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
1308,28,2016_01_LA_SF,SF,LA,59.0,2016-09-12,1958.0,2.0,8.0,pass,0.0,0.0,short,left,,2.0,3.0,-14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1309,29,2016_01_LA_SF,SF,LA,59.0,2016-09-12,1954.0,3.0,8.0,pass,0.0,1.0,short,left,,2.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1316,30,2016_01_LA_SF,SF,LA,61.0,2016-09-12,1867.0,1.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1317,31,2016_01_LA_SF,SF,LA,66.0,2016-09-12,1840.0,2.0,15.0,pass,1.0,1.0,short,right,,2.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1318,32,2016_01_LA_SF,SF,LA,66.0,2016-09-12,1835.0,3.0,15.0,pass,0.0,1.0,,,,2.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1328,33,2016_01_LA_SF,SF,LA,59.0,2016-09-12,1684.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,-14.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 4 LB, 4 DB"
1329,34,2016_01_LA_SF,SF,LA,55.0,2016-09-12,1651.0,2.0,6.0,run,0.0,0.0,,,left,3.0,3.0,-14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
1330,35,2016_01_LA_SF,SF,LA,58.0,2016-09-12,1612.0,3.0,9.0,pass,0.0,1.0,short,right,,3.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
1336,36,2016_01_LA_SF,SF,LA,83.0,2016-09-12,1516.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,-14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
1337,37,2016_01_LA_SF,SF,LA,83.0,2016-09-12,1511.0,2.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1338,38,2016_01_LA_SF,SF,LA,78.0,2016-09-12,1465.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
1344,39,2016_01_LA_SF,SF,LA,72.0,2016-09-12,1356.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 4 LB, 4 DB"
1345,40,2016_01_LA_SF,SF,LA,62.0,2016-09-12,1332.0,1.0,10.0,pass,1.0,0.0,short,right,,3.0,3.0,-14.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",9.0,"3 DL, 4 LB, 4 DB"
1346,41,2016_01_LA_SF,SF,LA,62.0,2016-09-12,1295.0,2.0,10.0,run,0.0,0.0,,,left,3.0,3.0,-14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1348,42,2016_01_LA_SF,SF,LA,70.0,2016-09-12,1243.0,3.0,18.0,pass,0.0,1.0,short,right,,3.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",2.0,"2 DL, 3 LB, 6 DB"
1354,43,2016_01_LA_SF,SF,LA,38.0,2016-09-12,1132.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,-14.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
1355,44,2016_01_LA_SF,SF,LA,33.0,2016-09-12,1092.0,2.0,5.0,run,0.0,0.0,,,right,3.0,3.0,-14.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
1356,45,2016_01_LA_SF,SF,LA,32.0,2016-09-12,1049.0,3.0,4.0,pass,0.0,1.0,short,left,,3.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1357,46,2016_01_LA_SF,SF,LA,27.0,2016-09-12,1013.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,-14.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1358,47,2016_01_LA_SF,SF,LA,26.0,2016-09-12,970.0,2.0,9.0,pass,0.0,1.0,short,middle,,3.0,3.0,-14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
1376,48,2016_01_LA_SF,SF,LA,75.0,2016-09-12,727.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,-21.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1377,49,2016_01_LA_SF,SF,LA,75.0,2016-09-12,723.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,-21.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
1378,50,2016_01_LA_SF,SF,LA,69.0,2016-09-12,677.0,3.0,4.0,pass,1.0,1.0,short,right,,3.0,2.0,-21.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1394,51,2016_01_LA_SF,SF,LA,72.0,2016-09-12,307.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
1395,52,2016_01_LA_SF,SF,LA,64.0,2016-09-12,289.0,2.0,2.0,run,0.0,1.0,,,middle,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1396,53,2016_01_LA_SF,SF,LA,59.0,2016-09-12,263.0,1.0,10.0,pass,1.0,1.0,short,right,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1397,54,2016_01_LA_SF,SF,LA,54.0,2016-09-12,232.0,2.0,5.0,pass,1.0,1.0,short,right,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
1398,55,2016_01_LA_SF,SF,LA,54.0,2016-09-12,232.0,3.0,5.0,pass,0.0,1.0,short,middle,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB"
1399,56,2016_01_LA_SF,SF,LA,39.0,2016-09-12,206.0,1.0,10.0,pass,1.0,1.0,short,middle,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
1400,57,2016_01_LA_SF,SF,LA,24.0,2016-09-12,178.0,1.0,10.0,pass,1.0,1.0,short,middle,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
1401,58,2016_01_LA_SF,SF,LA,24.0,2016-09-12,174.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
1402,59,2016_01_LA_SF,SF,LA,24.0,2016-09-12,170.0,3.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,-28.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
1403,60,2016_01_LA_SF,SF,LA,24.0,2016-09-12,161.0,4.0,10.0,run,0.0,1.0,,,right,3.0,2.0,-28.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",3.0,"2 DL, 3 LB, 6 DB"
5118,1,2016_02_SEA_LA,LA,SEA,75.0,2016-09-18,3600.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB"
5119,1,2016_02_SEA_LA,LA,SEA,71.0,2016-09-18,3570.0,2.0,6.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5120,3,2016_02_SEA_LA,LA,SEA,67.0,2016-09-18,3531.0,3.0,2.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5121,4,2016_02_SEA_LA,LA,SEA,60.0,2016-09-18,3496.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5123,5,2016_02_SEA_LA,LA,SEA,45.0,2016-09-18,3464.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5124,6,2016_02_SEA_LA,LA,SEA,28.0,2016-09-18,3428.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5125,7,2016_02_SEA_LA,LA,SEA,29.0,2016-09-18,3388.0,2.0,11.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
5126,8,2016_02_SEA_LA,LA,SEA,21.0,2016-09-18,3346.0,3.0,3.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
5133,9,2016_02_SEA_LA,LA,SEA,61.0,2016-09-18,3233.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5135,10,2016_02_SEA_LA,LA,SEA,63.0,2016-09-18,3165.0,2.0,12.0,pass,0.0,0.0,short,right,,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5136,11,2016_02_SEA_LA,LA,SEA,63.0,2016-09-18,3160.0,3.0,12.0,pass,0.0,1.0,short,middle,,3.0,3.0,3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB"
5158,12,2016_02_SEA_LA,LA,SEA,75.0,2016-09-18,2685.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
5159,13,2016_02_SEA_LA,LA,SEA,75.0,2016-09-18,2678.0,2.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 3 LB, 4 DB"
5160,14,2016_02_SEA_LA,LA,SEA,71.0,2016-09-18,2637.0,3.0,6.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5169,15,2016_02_SEA_LA,LA,SEA,62.0,2016-09-18,2423.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5170,16,2016_02_SEA_LA,LA,SEA,59.0,2016-09-18,2386.0,2.0,7.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5171,17,2016_02_SEA_LA,LA,SEA,59.0,2016-09-18,2382.0,3.0,7.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5184,18,2016_02_SEA_LA,LA,SEA,80.0,2016-09-18,2059.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5185,19,2016_02_SEA_LA,LA,SEA,80.0,2016-09-18,2053.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB"
5186,20,2016_02_SEA_LA,LA,SEA,61.0,2016-09-18,2011.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5187,21,2016_02_SEA_LA,LA,SEA,56.0,2016-09-18,1976.0,2.0,5.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5188,22,2016_02_SEA_LA,LA,SEA,48.0,2016-09-18,1939.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5190,23,2016_02_SEA_LA,LA,SEA,4.0,2016-09-18,1920.0,1.0,4.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5191,24,2016_02_SEA_LA,LA,SEA,8.0,2016-09-18,1878.0,2.0,8.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
5192,25,2016_02_SEA_LA,LA,SEA,10.0,2016-09-18,1873.0,3.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5214,26,2016_02_SEA_LA,LA,SEA,95.0,2016-09-18,1552.0,1.0,10.0,run,0.0,1.0,,,left,3.0,3.0,3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
5215,27,2016_02_SEA_LA,LA,SEA,92.0,2016-09-18,1521.0,2.0,7.0,pass,0.0,0.0,deep,left,,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5216,28,2016_02_SEA_LA,LA,SEA,56.0,2016-09-18,1492.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,3.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
5217,29,2016_02_SEA_LA,LA,SEA,47.0,2016-09-18,1460.0,2.0,1.0,pass,0.0,1.0,deep,right,,3.0,3.0,3.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5218,30,2016_02_SEA_LA,LA,SEA,47.0,2016-09-18,1452.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
5219,31,2016_02_SEA_LA,LA,SEA,43.0,2016-09-18,1414.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,3.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
5220,32,2016_02_SEA_LA,LA,SEA,42.0,2016-09-18,1371.0,2.0,9.0,run,0.0,0.0,,,middle,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5221,33,2016_02_SEA_LA,LA,SEA,40.0,2016-09-18,1328.0,3.0,7.0,pass,0.0,1.0,,,,3.0,3.0,3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
5229,34,2016_02_SEA_LA,LA,SEA,87.0,2016-09-18,1118.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,3.0,outdoors,grass,I_FORM,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5230,35,2016_02_SEA_LA,LA,SEA,60.0,2016-09-18,1076.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,3.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5231,36,2016_02_SEA_LA,LA,SEA,56.0,2016-09-18,1035.0,2.0,6.0,pass,0.0,0.0,short,left,,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5232,37,2016_02_SEA_LA,LA,SEA,48.0,2016-09-18,993.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5234,38,2016_02_SEA_LA,LA,SEA,47.0,2016-09-18,960.0,2.0,9.0,pass,0.0,0.0,deep,left,,3.0,2.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5235,39,2016_02_SEA_LA,LA,SEA,29.0,2016-09-18,929.0,1.0,10.0,run,0.0,0.0,,,left,3.0,2.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
5237,40,2016_02_SEA_LA,LA,SEA,31.0,2016-09-18,900.0,2.0,12.0,run,0.0,1.0,,,middle,3.0,2.0,3.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",4.0,"4 DL, 3 LB, 4 DB"
5238,41,2016_02_SEA_LA,LA,SEA,24.0,2016-09-18,860.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,2.0,3.0,outdoors,grass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5246,42,2016_02_SEA_LA,LA,SEA,68.0,2016-09-18,761.0,1.0,10.0,pass,0.0,0.0,deep,left,,2.0,2.0,6.0,outdoors,grass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5248,43,2016_02_SEA_LA,LA,SEA,44.0,2016-09-18,746.0,1.0,10.0,run,0.0,0.0,,,left,2.0,2.0,6.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5249,44,2016_02_SEA_LA,LA,SEA,33.0,2016-09-18,704.0,1.0,10.0,pass,0.0,0.0,,,,2.0,2.0,6.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5250,45,2016_02_SEA_LA,LA,SEA,42.0,2016-09-18,662.0,2.0,19.0,pass,0.0,1.0,short,left,,2.0,2.0,6.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5251,46,2016_02_SEA_LA,LA,SEA,40.0,2016-09-18,624.0,3.0,17.0,pass,0.0,1.0,,,,2.0,2.0,6.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
