,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel,weather
9,1,2016_01_BUF_BAL,BAL,BUF,68.0,2016-09-11,3404.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
10,3,2016_01_BUF_BAL,BAL,BUF,66.0,2016-09-11,3362.0,2.0,8.0,run,0.0,1.0,,,right,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
11,4,2016_01_BUF_BAL,BAL,BUF,72.0,2016-09-11,3315.0,3.0,14.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
20,5,2016_01_BUF_BAL,BAL,BUF,47.0,2016-09-11,3120.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
21,6,2016_01_BUF_BAL,BAL,BUF,42.0,2016-09-11,3079.0,2.0,5.0,run,0.0,1.0,,,right,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
22,7,2016_01_BUF_BAL,BAL,BUF,43.0,2016-09-11,3035.0,3.0,6.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
36,8,2016_01_BUF_BAL,BAL,BUF,75.0,2016-09-11,2735.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-3.0,outdoors,grass,PISTOL,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
37,9,2016_01_BUF_BAL,BAL,BUF,74.0,2016-09-11,2704.0,2.0,9.0,run,0.0,1.0,,,left,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
39,10,2016_01_BUF_BAL,BAL,BUF,69.0,2016-09-11,2700.0,3.0,4.0,pass,0.0,1.0,short,left,,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
40,11,2016_01_BUF_BAL,BAL,BUF,64.0,2016-09-11,2672.0,1.0,10.0,pass,0.0,1.0,deep,right,,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
41,12,2016_01_BUF_BAL,BAL,BUF,64.0,2016-09-11,2667.0,2.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
42,13,2016_01_BUF_BAL,BAL,BUF,60.0,2016-09-11,2622.0,3.0,6.0,pass,0.0,1.0,,,,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
54,14,2016_01_BUF_BAL,BAL,BUF,75.0,2016-09-11,2411.0,1.0,10.0,run,0.0,1.0,,,right,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
55,15,2016_01_BUF_BAL,BAL,BUF,59.0,2016-09-11,2379.0,1.0,10.0,run,0.0,1.0,,,left,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
57,16,2016_01_BUF_BAL,BAL,BUF,61.0,2016-09-11,2330.0,2.0,12.0,pass,0.0,1.0,short,middle,,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
58,17,2016_01_BUF_BAL,BAL,BUF,53.0,2016-09-11,2283.0,3.0,4.0,pass,0.0,1.0,short,left,,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
59,18,2016_01_BUF_BAL,BAL,BUF,47.0,2016-09-11,2252.0,1.0,10.0,run,0.0,1.0,,,left,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
60,19,2016_01_BUF_BAL,BAL,BUF,34.0,2016-09-11,2210.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
61,20,2016_01_BUF_BAL,BAL,BUF,34.0,2016-09-11,2204.0,2.0,10.0,run,0.0,1.0,,,left,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
62,21,2016_01_BUF_BAL,BAL,BUF,37.0,2016-09-11,2157.0,3.0,13.0,pass,0.0,1.0,deep,middle,,3.0,2.0,-10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
63,22,2016_01_BUF_BAL,BAL,BUF,4.0,2016-09-11,2106.0,1.0,4.0,run,0.0,1.0,,,left,3.0,2.0,-10.0,outdoors,grass,PISTOL,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
64,23,2016_01_BUF_BAL,BAL,BUF,1.0,2016-09-11,2073.0,2.0,1.0,run,0.0,0.0,,,left,2.0,2.0,-10.0,outdoors,grass,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",10.0,"4 DL, 4 LB, 3 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
65,24,2016_01_BUF_BAL,BAL,BUF,1.0,2016-09-11,2037.0,3.0,1.0,run,0.0,0.0,,,middle,2.0,2.0,-10.0,outdoors,grass,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",9.0,"4 DL, 4 LB, 3 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
67,25,2016_01_BUF_BAL,BAL,BUF,1.0,2016-09-11,1986.0,4.0,1.0,run,0.0,0.0,,,left,1.0,2.0,-10.0,outdoors,grass,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",9.0,"4 DL, 4 LB, 3 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
83,26,2016_01_BUF_BAL,BAL,BUF,75.0,2016-09-11,1800.0,1.0,10.0,run,0.0,1.0,,,left,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
84,27,2016_01_BUF_BAL,BAL,BUF,71.0,2016-09-11,1764.0,2.0,6.0,run,0.0,1.0,,,right,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
85,28,2016_01_BUF_BAL,BAL,BUF,65.0,2016-09-11,1725.0,1.0,10.0,pass,0.0,1.0,deep,left,,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
86,29,2016_01_BUF_BAL,BAL,BUF,46.0,2016-09-11,1681.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
87,30,2016_01_BUF_BAL,BAL,BUF,42.0,2016-09-11,1641.0,2.0,6.0,run,0.0,1.0,,,left,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
88,31,2016_01_BUF_BAL,BAL,BUF,37.0,2016-09-11,1596.0,3.0,1.0,run,0.0,1.0,,,right,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
89,32,2016_01_BUF_BAL,BAL,BUF,37.0,2016-09-11,1553.0,4.0,1.0,run,0.0,1.0,,,left,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
90,33,2016_01_BUF_BAL,BAL,BUF,26.0,2016-09-11,1519.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
91,34,2016_01_BUF_BAL,BAL,BUF,26.0,2016-09-11,1513.0,2.0,10.0,run,0.0,1.0,,,right,3.0,3.0,-3.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
93,35,2016_01_BUF_BAL,BAL,BUF,32.0,2016-09-11,1466.0,3.0,16.0,pass,0.0,1.0,short,left,,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
99,36,2016_01_BUF_BAL,BAL,BUF,72.0,2016-09-11,1352.0,1.0,10.0,run,0.0,1.0,,,right,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
100,37,2016_01_BUF_BAL,BAL,BUF,72.0,2016-09-11,1313.0,2.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
101,38,2016_01_BUF_BAL,BAL,BUF,61.0,2016-09-11,1279.0,1.0,10.0,run,0.0,1.0,,,right,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
102,39,2016_01_BUF_BAL,BAL,BUF,57.0,2016-09-11,1239.0,2.0,6.0,run,0.0,1.0,,,middle,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
103,40,2016_01_BUF_BAL,BAL,BUF,53.0,2016-09-11,1193.0,3.0,2.0,run,0.0,1.0,,,left,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
113,41,2016_01_BUF_BAL,BAL,BUF,58.0,2016-09-11,936.0,1.0,10.0,pass,0.0,0.0,short,right,,2.0,3.0,-3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
114,42,2016_01_BUF_BAL,BAL,BUF,58.0,2016-09-11,931.0,2.0,10.0,run,0.0,1.0,,,right,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
116,43,2016_01_BUF_BAL,BAL,BUF,56.0,2016-09-11,900.0,3.0,8.0,pass,0.0,1.0,short,left,,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
122,44,2016_01_BUF_BAL,BAL,BUF,65.0,2016-09-11,771.0,1.0,10.0,run,0.0,1.0,,,right,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
123,45,2016_01_BUF_BAL,BAL,BUF,62.0,2016-09-11,735.0,2.0,7.0,pass,0.0,1.0,short,left,,2.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
125,46,2016_01_BUF_BAL,BAL,BUF,62.0,2016-09-11,726.0,3.0,7.0,run,0.0,1.0,,,right,1.0,3.0,-3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
142,47,2016_01_BUF_BAL,BAL,BUF,78.0,2016-09-11,335.0,1.0,10.0,pass,0.0,1.0,deep,middle,,1.0,3.0,-6.0,outdoors,grass,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
144,48,2016_01_BUF_BAL,BAL,BUF,83.0,2016-09-11,327.0,2.0,15.0,pass,0.0,1.0,short,left,,1.0,3.0,-6.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
145,49,2016_01_BUF_BAL,BAL,BUF,74.0,2016-09-11,293.0,3.0,6.0,pass,0.0,1.0,,,,1.0,3.0,-6.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB","Partly Cloudy Temp: 84° F, Humidity: 44%, Wind: NE 8 mph"
4767,1,2016_02_NYJ_BUF,BUF,NYJ,82.0,2016-09-15,3096.0,1.0,10.0,run,0.0,1.0,,,left,3.0,3.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4768,1,2016_02_NYJ_BUF,BUF,NYJ,82.0,2016-09-15,3065.0,2.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4769,3,2016_02_NYJ_BUF,BUF,NYJ,84.0,2016-09-15,3026.0,3.0,12.0,pass,0.0,1.0,deep,right,,3.0,3.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4786,4,2016_02_NYJ_BUF,BUF,NYJ,74.0,2016-09-15,2692.0,1.0,10.0,pass,0.0,1.0,short,middle,,2.0,3.0,1.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4787,5,2016_02_NYJ_BUF,BUF,NYJ,74.0,2016-09-15,2687.0,2.0,10.0,run,0.0,1.0,,,left,2.0,3.0,1.0,outdoors,a_turf,PISTOL,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4788,6,2016_02_NYJ_BUF,BUF,NYJ,73.0,2016-09-15,2647.0,3.0,9.0,pass,0.0,1.0,short,right,,2.0,3.0,1.0,outdoors,a_turf,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4798,7,2016_02_NYJ_BUF,BUF,NYJ,75.0,2016-09-15,2467.0,1.0,10.0,run,0.0,1.0,,,right,2.0,3.0,-6.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4799,8,2016_02_NYJ_BUF,BUF,NYJ,74.0,2016-09-15,2433.0,2.0,9.0,run,0.0,0.0,,,right,2.0,3.0,-6.0,outdoors,a_turf,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4800,9,2016_02_NYJ_BUF,BUF,NYJ,59.0,2016-09-15,2405.0,1.0,10.0,run,0.0,1.0,,,middle,2.0,3.0,-6.0,outdoors,a_turf,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4801,10,2016_02_NYJ_BUF,BUF,NYJ,49.0,2016-09-15,2369.0,1.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,-6.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4803,11,2016_02_NYJ_BUF,BUF,NYJ,59.0,2016-09-15,2339.0,2.0,20.0,pass,0.0,1.0,deep,right,,2.0,3.0,-6.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4805,12,2016_02_NYJ_BUF,BUF,NYJ,69.0,2016-09-15,2303.0,3.0,30.0,run,0.0,1.0,,,right,2.0,3.0,-6.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4817,13,2016_02_NYJ_BUF,BUF,NYJ,75.0,2016-09-15,2033.0,1.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,-13.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4818,14,2016_02_NYJ_BUF,BUF,NYJ,66.0,2016-09-15,2009.0,2.0,1.0,run,0.0,1.0,,,right,2.0,3.0,-13.0,outdoors,a_turf,WILDCAT,"3 RB, 1 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4819,15,2016_02_NYJ_BUF,BUF,NYJ,60.0,2016-09-15,1976.0,1.0,10.0,pass,0.0,0.0,short,left,,2.0,3.0,-13.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4820,16,2016_02_NYJ_BUF,BUF,NYJ,56.0,2016-09-15,1938.0,2.0,6.0,run,0.0,1.0,,,right,2.0,3.0,-13.0,outdoors,a_turf,SHOTGUN,"6 OL, 2 RB, 1 TE, 1 WR",7.0,"5 DL, 2 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4822,17,2016_02_NYJ_BUF,BUF,NYJ,52.0,2016-09-15,1920.0,3.0,2.0,pass,0.0,1.0,short,right,,2.0,3.0,-13.0,outdoors,a_turf,PISTOL,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4823,18,2016_02_NYJ_BUF,BUF,NYJ,41.0,2016-09-15,1888.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,3.0,-13.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4824,19,2016_02_NYJ_BUF,BUF,NYJ,33.0,2016-09-15,1883.0,2.0,2.0,pass,0.0,1.0,short,right,,2.0,3.0,-13.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4825,20,2016_02_NYJ_BUF,BUF,NYJ,33.0,2016-09-15,1879.0,3.0,2.0,run,0.0,1.0,,,middle,2.0,3.0,-13.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4826,21,2016_02_NYJ_BUF,BUF,NYJ,32.0,2016-09-15,1841.0,4.0,1.0,run,0.0,0.0,,,middle,2.0,3.0,-13.0,outdoors,a_turf,SINGLEBACK,"2 QB, 1 RB, 1 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4828,22,2016_02_NYJ_BUF,BUF,NYJ,30.0,2016-09-15,1836.0,1.0,10.0,pass,0.0,1.0,short,left,,1.0,3.0,-13.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4830,23,2016_02_NYJ_BUF,BUF,NYJ,21.0,2016-09-15,1815.0,3.0,1.0,pass,0.0,1.0,short,middle,,1.0,3.0,-13.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4837,24,2016_02_NYJ_BUF,BUF,NYJ,75.0,2016-09-15,1800.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,-10.0,outdoors,a_turf,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4838,25,2016_02_NYJ_BUF,BUF,NYJ,71.0,2016-09-15,1768.0,2.0,6.0,pass,0.0,1.0,deep,left,,3.0,3.0,-10.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4839,26,2016_02_NYJ_BUF,BUF,NYJ,71.0,2016-09-15,1762.0,3.0,6.0,pass,0.0,1.0,deep,right,,3.0,3.0,-10.0,outdoors,a_turf,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"2 DL, 4 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4855,27,2016_02_NYJ_BUF,BUF,NYJ,67.0,2016-09-15,1473.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,4.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4856,28,2016_02_NYJ_BUF,BUF,NYJ,61.0,2016-09-15,1438.0,2.0,4.0,pass,0.0,1.0,deep,left,,3.0,3.0,4.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4857,29,2016_02_NYJ_BUF,BUF,NYJ,61.0,2016-09-15,1432.0,3.0,4.0,pass,0.0,1.0,short,right,,3.0,3.0,4.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4874,30,2016_02_NYJ_BUF,BUF,NYJ,53.0,2016-09-15,1024.0,1.0,10.0,run,0.0,1.0,,,left,3.0,3.0,-3.0,outdoors,a_turf,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
4876,31,2016_02_NYJ_BUF,BUF,NYJ,51.0,2016-09-15,971.0,1.0,10.0,run,0.0,1.0,,,right,3.0,3.0,-3.0,outdoors,a_turf,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 60° F, Humidity: 65%, Wind: NNE 11 mph"
